633,1.19,0.6,55.66,9.43,13.86,10.1,24.59,46.52,10.46,13.42,2
634,1.62,1.1,43.77,13.8,18.95,13.44,32.36,12.3,14.91,16.99,2
635,2.19,1.61,58.77,3.06,12.46,15.56,8.98,5.21,3.27,3.96,2
636,0.94,0.53,63.18,2.46,3.86,4.23,24.86,31.4,3.22,5.7,2
637,1.99,1.4,38.54,3.84,5.77,2.67,24.08,27.27,6.13,9.96,2
638,2.31,2.07,41.71,9.28,6.76,6.62,47.25,0,10.93,17.29,2
639,1.46,0.99,43.25,4.36,4.48,2.35,21.3,23.63,7.59,12.68,2
640,1.37,0.82,27.48,6.86,5.79,3.42,35.82,27.76,9.69,16.15,2
641,1.41,0.91,55.76,7.66,17.09,10.08,14.64,0,8.51,10.33,2
642,0.42,0.37,44.09,12.26,3.48,2.16,13.11,0,22.79,39.73,2
643,1.35,1.34,55.65,4.04,9.09,5.41,25.83,50.52,4.96,9.32,2
644,0.92,0.76,71.46,4.89,4.38,4.77,24.23,74.92,6.18,12.21,2
645,0.31,0.27,61.71,-2.15,-1.71,-0.83,16.36,34.9,-0.98,5.86,2
646,1.27,1.27,59.3,-2.39,-1.42,0.68,21.05,32.34,5.01,6.14,2
647,1.29,1.07,46.65,4.82,9.94,7.72,41.34,44.29,5.53,9.09,2
648,1.09,0.53,69.46,1.33,0.36,1.23,29.77,23.18,7.16,10.32,2
649,1.32,1.25,42,9.5,17.82,4.74,1.08,35.78,12.03,17.27,2
650,1.5,1.01,50.42,6.11,9.59,8.66,32.33,22.85,6.91,10.24,2
651,1.02,0.98,35.61,0.79,1.39,113.43,16.62,5.18,0.79,3.09,2
652,1.63,1.09,64.61,-3.48,-4.52,-2.45,66.62,16.27,-2.47,1.31,2
653,1.2,1.15,47.87,6.58,6.49,58.15,10.86,45.42,6.7,14.68,2
654,1.1,0.5,37.76,9.54,2.93,3.39,41.67,35.06,13.52,22.54,2
655,1.38,0.59,50.28,0.12,0.21,1.05,32.23,7.52,2.52,5.69,2
656,1.33,0.97,56.46,1.8,4.76,5.39,16.25,13.89,2.21,4.68,2
657,1.87,1.26,54.77,5.78,7.61,8.76,6.26,25.02,6.53,11.32,2
658,1.2,1.12,41.04,3.6,11.13,14.8,30.02,20.51,3.86,5.47,2
659,1.55,1.19,47.12,9.15,18.42,71.2,10.85,28.54,9.28,10.89,2
660,2.12,0.92,60.84,5.79,15.92,63.29,26.15,23.64,5.88,7.35,2
661,1.48,1.41,33.31,11.16,43.81,37.16,18.2,28.39,11.47,12.69,2
662,1.96,1.71,40.05,5.57,5.87,10.13,42.65,33.16,6.18,10.33,2
663,2.39,1.38,54.53,2.76,5.07,3.35,10.56,0,3.94,5.77,2
664,2.1,1.51,57.93,3.16,7.59,31.37,35.17,25.64,3.26,4.18,2
665,1.02,0.97,42.01,2.71,4.51,2.32,21.76,10.83,4.78,11.65,2
666,1.65,1.39,43.4,16.42,21.37,34.92,9.65,0,16.91,19.38,2
667,1.6,0.67,51.73,6.7,11.56,6.3,16.5,41.05,7.96,10.28,2
668,1.74,1.64,48.3,3.32,13.47,26.34,24.25,0,3.45,4.2,2
669,1.72,1.3,9.39,14.55,22.6,327.25,51.83,0,14.59,18.24,2
670,1.83,1.69,48.8,11.95,17.47,84.6,89.52,22,12.1,13.56,2
671,1.74,1.24,50.87,4.95,9.83,27.79,47.89,24.22,5.13,6.48,2
672,1.67,1.18,43.6,4.68,7.08,19.72,10.94,15.85,4.93,7.76,2
673,0.97,0.76,46.16,6.26,7.27,4.4,32.24,49.16,8.11,18.45,2
674,1.41,0.88,50.77,8.05,9.36,7.39,24.52,36.18,9.31,14.69,2
675,1.36,1.04,41.25,8.63,10.3,4.85,38.29,41.37,10.87,14.82,2
676,1.76,0.47,46,4.56,12.28,17,16.9,49.1,4.85,6.55,2
677,2.39,1.5,67.54,-1.02,-2.13,-7.18,38.64,13.31,-0.89,1.16,2
678,2.74,2.14,40.92,0.26,0.27,1.34,13.89,33.7,1.01,4.04,2
679,1.52,1.22,51.65,21.25,20.87,30.23,60.55,69.67,21.98,26.1,2
680,0.85,0.62,29.59,19.26,19.62,9.21,12.52,27.72,21.6,32.15,2
681,0.47,0.45,38.32,15.35,11.51,7,49.66,27.49,17.91,22.9,2
682,1.13,0.95,47.19,11.09,22.03,22.23,20.03,33.05,11.61,14.87,2
683,1.47,1.28,56.27,4.1,5.57,6.93,20.61,0,4.79,7.75,2
684,1.06,0.95,15.68,31.52,27.6,302.79,36.52,34.57,31.62,35.42,2
685,1.61,1.23,47.2,7.93,17.76,8,19.06,42.87,9.07,10.41,2
686,1.35,1.34,34.41,6.32,5.99,4.65,41.85,20.38,8.05,11.55,2
687,1,0.65,55.64,5.4,4.81,3.36,29.32,19.05,7.69,10.89,2
688,2.48,1.86,67.28,-5,-9.84,-24.99,26.03,9.8,-4.81,0.31,2
689,2.13,1.29,55.14,0.06,0.09,1.05,19.08,52.21,1.43,3.61,2
690,0.54,0.53,35.82,17.31,6.82,4.34,24.97,54.73,22.49,41.67,2
691,1.9,1.12,55.3,10.52,8.22,17.47,0,48.86,11.16,13.78,2
692,2.57,1.43,63.68,2.93,4.94,9.83,45.75,37.08,3.26,5.7,2
693,1.75,1.22,42.58,13.48,14.6,9,67.8,36.35,15.17,20.54,2
694,0.99,0.64,50.52,13.46,20.21,14.95,27.43,36.69,14.43,20.58,2
695,2.72,1.62,70.8,-6.44,-12.49,-34.95,28.67,11.37,-6.27,-4.33,2
696,1,0.73,54.43,0.38,0.51,1.36,13.78,8.97,1.45,9.32,2
697,2.1,2.08,58.1,2.4,1.63,2.4,11.06,85.07,4.11,12.36,2
698,0.96,0.65,10.19,22.17,27.2,6.56,43.73,20.79,26.16,30.79,2
699,1.51,1.08,27.83,10.59,16.5,10.69,34.07,45.72,11.69,14.49,2
700,1.25,1.15,29.45,20.34,11.69,4.59,38.29,0,26,34.84,2
701,1.06,1.02,26.04,38.23,15.59,4.52,11.36,27.55,49.1,53.91,2
702,1.62,1.32,54.89,1.35,3.26,5.29,32.19,31.85,1.66,4.24,2
703,0.39,0.36,38.71,15.91,7.56,5.01,38.5,26.72,19.87,42.46,2
704,0.85,0.78,20.16,4.72,1.47,1.62,50.64,0,12.34,22.82,2
705,1.68,1.55,37.98,5.53,6.87,35.26,28.6,17.97,5.69,8.39,2
706,2.2,2.2,33.27,5.07,4.51,2.23,10.19,80.07,9.2,19.85,2
707,1.55,0.73,59.86,4.56,15.82,23.35,24.32,16.48,4.76,5.46,2
708,0.38,0.17,48.32,4.96,9.45,7.35,24.23,7.61,5.75,8.06,2
709,1.19,1.15,47.93,0.74,1.6,2.82,22.93,17.09,1.15,1.73,2
710,1.67,1.36,44.88,6.71,6.91,4.29,24.33,39.27,8.75,14.04,2
711,1.97,1.91,44.96,5.13,8.92,9.02,31.83,4.78,5.77,7.46,2
712,1.03,0.79,45.12,22.27,19.3,8.73,19.69,50.34,25.16,28.71,2
713,1.39,1.08,38.51,6.17,6.6,5.33,33.43,26.7,7.59,12.47,2
714,0.53,0.51,52.16,3.79,3.53,2.93,5.85,8.71,5.76,8.16,2
715,1.64,0.98,56.39,8.65,21.48,130.08,42.67,10.46,8.72,10.67,2
716,0.44,0.35,44.22,7.34,4.99,3.93,17.84,0,9.84,14.46,2
717,1.25,1.14,30.37,20.45,11.75,4.63,38.29,0,26.08,33.28,2
718,0.86,0.86,22.66,20.22,23.83,13.64,13.78,0,21.82,31.74,2
719,1.29,1.21,27.06,26.04,7.4,5.74,35.01,18.67,31.54,38.28,2
720,1.49,0.98,37.59,17.49,19.64,14.91,24.29,42.52,18.75,22.07,2
721,3.91,3.72,20.76,7.42,4.84,0,55.89,15.68,7.42,16.79,2
722,1.92,0.84,58.55,2.01,7.77,8.27,15.67,8.28,2.28,2.58,2
723,2.25,1.68,58.69,1.75,3.96,31.33,54.44,32.98,1.8,3.22,2
724,2.04,1.87,42.79,6.12,19.96,16.13,13.9,0,6.52,9.32,2
725,0.36,0.2,18.2,13.13,9.54,2.65,44.03,64.26,21.07,27.33,2
726,1.66,1,39.94,17.09,36.11,196.04,26.13,41.1,17.18,18.95,2
727,1.45,1.41,36.78,12.23,24.64,20.63,15.87,97.01,12.85,16.73,2
728,0.97,0.47,47.77,3.14,4.1,5.78,19.08,6.63,3.8,8.57,2
729,1.66,1.22,47.96,9.97,20.45,7.49,18.16,25.22,11.5,13.19,2
730,1.41,1.11,65.09,3.52,7.88,123.07,34.35,0,3.54,5.21,2
731,1.78,1.47,18.03,8.67,9.83,3.04,8.55,20.86,12.92,15.91,2
732,0.79,0.71,11.76,14.09,11.46,8.57,47.27,49.84,15.96,24.61,2
733,1.92,1.13,62.69,4.55,7.22,11.29,24.38,4.99,5,7.12,2
734,2.68,1.97,48.04,4.1,8.59,7.2,11.08,15.37,4.76,5.09,2
735,1.01,0.79,48.33,8.41,7.84,6.33,35.83,16.67,9.98,0,2
736,0.69,0.41,63.4,4.46,8.93,8.86,28.06,6.46,5.03,7.36,2
737,1.32,0.72,52.56,10.83,15.95,11.48,25,46.17,11.86,14.68,2
738,1.86,1.32,34.97,12.14,16.9,16.95,40.98,12.63,12.9,15.02,2
739,1.26,0.71,68.16,3.46,5.57,6.76,18.01,31.74,4.07,6.45,2
740,1.59,1.44,35.43,16.47,6.07,3.89,35.01,0,22.18,29.4,2
741,1.5,1.25,14.96,9.03,26.88,7.7,3.67,14.05,10.37,11.13,2
742,1.32,0.83,35.19,5.08,9.17,2.83,15.32,0,7.86,11.51,2
743,1.17,0.44,52.16,9.58,22.64,0,25.32,37.64,9.58,11.25,2
744,0.63,0.47,49.29,17.4,17.43,6.97,10.56,0,20.32,24.78,2
745,1.35,0.78,59,6.64,10.6,23.41,21.83,0,6.94,7.4,2
746,2.23,0.62,48.02,8.31,8,6,42.49,19.54,9.97,10.86,2
747,0.37,0.33,49.33,8.66,4.96,4.76,24.87,25.29,10.96,16.43,2
748,1.95,1.67,50.44,3.23,4.04,4.07,27.83,31.39,4.29,6.39,2
749,1.21,1.2,47.78,3.73,7.73,4.23,27.84,49.04,4.89,10.2,2
750,0.54,0.4,69.16,2.72,2.3,2.78,17.58,73.65,4.24,11.18,2
751,0.5,0.47,60.77,7.21,5.41,6.2,13.42,36.2,8.6,15.33,2
752,1.15,1.15,61.47,-4.78,-2.64,0.3,25.89,31.67,2.02,3.5,2
753,1.2,0.91,40.97,6.73,10.82,9.7,34.94,22.46,7.5,10.87,2
754,1.2,1.17,36.68,-0.6,-1.04,-16.69,15.04,4.76,-0.57,1.7,2
755,1.81,1.24,68.84,-0.04,-0.04,0.97,54.41,21.55,0.91,4.76,2
756,2.01,1.49,55.43,4.04,5.78,9.13,16.8,19.52,4.54,8.58,2
757,0.9,0.47,41.6,12.52,3.18,11.58,73.13,38.98,13.71,20.49,2
758,1.17,1.02,41.09,10.95,9.36,7.55,29.95,19.8,12.62,22.02,2
759,1.26,1.02,38.97,9.31,5.18,3.98,25.1,0,12.43,21.28,2
760,1.53,1.11,61.04,5.24,12.44,16.34,14.02,18.08,5.58,8.04,2
761,1.74,1.3,53.58,12.05,18.01,25.9,4.83,27.89,12.53,17.02,2
762,1.92,0.95,37,5.35,8.06,4.69,25.74,12.44,6.8,8.75,2
763,1.71,1.1,61.06,-2.03,-3.98,-8.34,39.02,20.99,-1.81,2.34,2
764,1.12,1.04,39.59,1.81,6.16,5.24,24.44,19.06,2.24,4.04,2
765,1.3,0.95,43.24,1.86,4.27,9.38,4.17,24.25,2.08,4.41,2
766,2.08,1.11,60.66,8.82,23.75,0,20.82,24.21,8.82,10.26,2
767,2,1.42,56.51,3.16,8.19,34.04,41.93,25,3.26,4.24,2
768,1.13,1.08,41.53,6.56,15.74,12.2,24.62,28.39,7.15,12.29,2
769,1.34,0.92,24.07,16.16,24.35,6.91,26.61,41.48,18.9,21.26,2
770,1.37,1.12,35,17.86,23.66,40.5,14.9,0,18.31,20.03,2
771,1.49,0.55,50.29,11.64,20.96,9.2,16.69,42.02,13.06,15.34,2
772,1.47,1.39,39.01,5.6,21.15,15,25.88,0,6.01,6.71,2
773,1.58,1.23,9.15,19.89,31.12,314,52.29,0,19.95,23.46,2
774,1.54,1.43,39.92,9.6,13.38,74.21,108.03,19.28,9.73,11.11,2
775,1.8,1.27,54.09,5.85,11.65,58.83,58.31,24.16,5.95,7.19,2
776,1.02,0.83,53.17,10.03,13.03,8.39,29.09,49.1,11.38,20.85,2
777,1.46,1.07,46.65,6.31,6.9,5.92,25.28,34.21,7.6,12.79,2
778,2.01,0.64,60.66,4.44,12.61,9.9,10.93,47.72,4.94,7.39,2
779,2.3,1.28,67.94,1.18,2.51,6.78,26.66,12.86,1.39,3.62,2
780,5,2.95,66.34,-0.22,-0.55,-10.01,0.01,0,-0.2,2.42,2
781,2.56,1.92,41.28,0.45,0.46,1.29,5.84,36.32,1.96,3.72,2
782,1.41,1.11,51.99,10.62,9.85,12.71,32.05,67.27,11.53,15.97,2
783,1.22,1.05,43.62,11.32,12.31,9.31,18.75,13.94,12.68,21.8,2
784,0.88,0.61,30.83,11.86,7.27,3.85,15.89,24.03,16.01,33.46,2
785,0.45,0.41,39.6,17.25,12.52,6.48,35.69,31.88,20.4,25.97,2
786,0.46,0.45,32.92,35.62,6.36,6.15,4.65,37.58,42.54,64.97,2
787,0.93,0.71,38.32,14.12,29.63,21.07,21.61,34.2,14.82,18.61,2
788,1.68,1.43,54.71,2.14,2.95,13.75,16.54,0,2.31,4.94,2
789,1.23,1.03,18.56,8.65,9.12,92.37,38.9,34.48,8.74,12.54,2
790,0.89,0.82,41.02,7.51,10.94,3.35,33.12,27.51,10.71,13.99,2
791,1.27,1.22,34.08,28.06,42.82,69.96,27.05,69.34,28.46,32.47,2
792,1.14,0.95,29.96,26.64,42.44,32.2,37.23,40,27.49,31.18,2
793,1.39,1.36,33.18,7.08,6.58,5.16,45.79,25.64,8.78,12.41,2
794,0.24,0.16,43.9,15.23,8.03,4.57,18.29,74.5,19.5,25.64,2
795,0.61,0.57,60.99,6.51,4.35,3.52,3.74,0,9.1,15.34,2
796,1.63,1.17,40.44,2.61,2.73,1.96,36.25,14.52,5.31,11.83,2
797,0.85,0.8,66.08,18.55,3.96,9.98,113.58,25.71,20.61,46.97,2
798,2.24,1.31,66.18,13.64,23.16,13.56,7.33,23.15,14.72,16.7,2
799,2.5,1.32,61.32,3.32,6.17,11.06,17.72,15.2,3.65,8,2
800,0.93,0.69,37.78,2.62,1.27,1.28,25.52,25.43,12.07,29.55,2
801,1.53,1.45,50.68,14.07,3.63,2.22,67.9,40.54,25.6,48.01,2
802,2.2,1.5,65.14,0.75,1.41,11.88,44.66,10.01,0.82,2.95,2
803,2.21,0.99,53.78,1.73,2.27,2.25,25.11,50.66,3.11,5.56,2
804,0.49,0.48,37.67,18.77,8.79,5.02,27.99,54.38,23.43,44.24,2
805,2.4,0.82,60.76,9.6,10.13,12.4,28.88,28.08,10.44,13.4,2
806,1.42,0.88,28.43,9.95,21.61,83.09,26.88,35.26,10.07,14.95,2
807,1.94,1.36,42.71,10.13,13.55,6.27,48.93,35.52,12.05,17.17,2
808,1.27,1.12,40.6,9.49,7.46,3.88,16.15,20.6,12.79,15.98,2
809,1.8,0.98,33.52,18.21,24.85,65.56,33.11,37.69,18.49,21.56,2
810,0.84,0.59,45.69,13.11,14.18,7.85,51.88,41.78,15.02,22.07,2
811,2.12,1.32,56.49,-9.06,-15.77,-24.83,35.99,10.71,-8.71,-6.52,3
812,1.17,0.53,50.09,0.94,1.5,2.58,21.77,6.55,1.53,5.79,3
813,1.02,1.02,85.97,0.17,0.07,1.18,9.15,0,1.12,13.91,3
814,2.23,2.23,8.62,4.23,5.71,12.37,30.86,0,4.6,8.47,3
815,1.07,0.95,24.7,-15.59,-15.26,0,27.56,0,-15.59,-8.27,3
816,1.39,1.28,24.58,11.6,10.45,27.22,9.2,31.01,12.05,13.03,3
817,1.77,1.74,67.73,4.77,2.69,2.58,11.4,89.09,7.78,18.98,3
818,1.14,0.28,13.3,11.69,12.52,7.33,22.37,18.57,13.53,14.05,3
819,1.16,0.88,39.51,3.75,5.83,3.18,52.3,31.34,5.47,8.88,3
820,2.56,1.59,6.8,-2.42,-2.55,0.19,57.01,18.31,0.58,5.67,3
821,2.55,1.6,5.62,-2.41,-2.52,0.2,57.01,18.31,0.59,5.68,3
822,0.91,0.88,34.27,-0.12,-0.09,0.98,58.08,14.18,5.63,16.95,3
823,2.44,1.87,3.9,-0.43,-0.41,0.85,0,17.88,2.38,5.43,3
824,1.52,1.4,37.73,1.18,1.22,1.77,79.4,13.45,2.7,5.32,3
825,0.87,0.69,18.98,2.71,4.18,2.02,65.67,31.43,5.36,8.77,3
826,0.8,0.75,22.03,4.41,8.09,7.74,34.5,20.4,5.06,8.95,3
827,0.91,0.89,20.86,7.6,5.13,3.07,50.68,24.15,11.27,14.32,3
828,0.49,0.42,18.81,11.17,4.22,3.46,61.4,0,15.7,22.57,3
829,1.27,1.26,23.46,0.99,10.72,0,1.31,3.32,0.99,1.48,3
830,1.61,1.09,45.9,7.33,3.22,2.6,40.14,57.64,11.9,19.33,3
831,1.12,0.85,26.45,1.92,2.76,2.18,13.8,11.76,3.55,5.41,3
832,1.03,0.7,21.06,0.67,2.26,2.47,7.2,0,1.12,2.54,3
833,1.03,0.82,28.87,0.75,1.95,1.87,52.59,16.46,1.61,2.67,3
834,1.11,0.8,10.33,1.67,6.91,2.14,11.21,12.99,3.14,3.85,3
835,1.33,1.05,20.29,1.66,3.6,3.67,72.73,17.88,2.28,4.94,3
836,1.42,0.68,32.83,5.11,7.92,4.17,40.87,53.36,6.72,8.36,3
837,1.33,1.33,7.54,0.08,0.58,1.39,19.88,10.18,0.3,0.68,3
838,0.62,0.59,22.03,23,14.46,4.85,21.96,0,28.98,34.71,3
839,0.86,0.78,32.28,-2.38,-3.1,-0.83,106.85,6.59,-1.08,2.21,3
840,1.02,0.55,35.73,0.36,1.49,1.74,18.39,14.47,0.84,1.44,3
841,0.85,0.67,26.28,4.07,6.62,3.35,39.63,37.54,5.81,9.53,3
842,0.63,0.56,22.87,2.16,1.09,1.25,46.15,21.96,10.85,32.92,3
843,1.43,1.13,40.06,2.02,1.24,1.33,53.59,39.7,8.18,27.23,3
844,1.01,0.95,17.39,3.01,1.66,1.37,14.62,0,11.08,21.58,3
845,0.57,0.39,24.3,5.42,9.11,3.43,70.14,13.32,7.65,12.16,3
846,0.44,0.42,56.02,29.19,11.75,6.87,14.16,49.71,34.16,37.9,3
847,1.47,0.87,36.51,4.62,14.65,10.89,36,28.77,5.09,7.71,3
848,1.41,0.33,32.24,-0.78,-3.43,-0.45,8.85,10.9,-0.24,0.5,3
849,1.19,1.16,5.57,2.35,2.82,1.57,18.41,-0.28,6.46,6.79,3
850,0.39,0.2,45.65,5.02,8.98,7.27,26.75,7.57,5.82,8.09,3
851,0.78,0.66,34.24,4.42,8.35,7.91,22.13,9.99,5.06,6.82,3
852,0.86,0.68,47.35,2.52,4.18,4.12,22.31,6.74,3.32,5.79,3
853,1.32,0.77,29.17,13.94,8.57,4.15,17.66,0,18.37,25.52,3
854,0.88,0.33,35.25,5.7,8.18,7.72,35.65,32.05,6.55,8.47,3
855,0.95,0.67,51.21,4.32,10.87,794.38,30.47,0,4.32,5.58,3
856,0.74,0.72,23.47,1.62,1.1,1.39,47.64,6.11,5.81,13.52,3
857,1.69,1.06,37.45,4.05,7.29,5.45,36.79,26.58,4.96,6.42,3
858,1.24,0.99,44,5.13,5.63,4.29,18.69,40,6.69,10.76,3
859,1.37,0.96,30.52,2.83,2.46,2.48,36.35,14.65,4.74,8.56,3
860,0.64,0.49,39.81,16.52,11.43,5.94,33.43,52.79,19.87,24.15,3
861,0.88,0.38,47,-0.29,-0.88,0.16,36.53,1.93,0.05,1.92,3
862,2.37,1.53,39.48,-18.75,-24.21,-11.71,36.08,0,-17.27,-4.41,3
863,0.75,0.62,38.3,-6.3,-5.05,-0.95,30.18,0,-3.06,1.86,3
864,0.83,0.73,8.81,8.64,12.05,6.42,9.7,0,10.23,10.65,3
865,0.93,0.85,26.64,9.31,3.36,2.34,41.91,0,16.26,24.28,3
866,0.88,0.7,33.6,13.96,13.46,9.28,43.54,48.78,15.65,18.02,3
867,1.18,0.56,10.2,16.85,12.56,6.05,19.52,0,20.18,22.54,3
868,0.9,0.71,44.62,3.08,4.13,3.1,7.64,18.62,4.55,9.83,3
869,0.98,0.98,9.41,5.22,13.23,6.79,5.36,26.02,6.12,8.01,3
870,1.02,0.85,28.21,2.35,4.1,2.85,49.83,25.3,3.62,6.79,3
871,0.73,0.6,26.65,12.34,23.43,9.06,61.33,27.11,13.87,17.64,3
872,1.52,0.83,35.18,1.88,2.5,2.2,72.59,29.23,3.44,4.47,3
873,0.99,0.96,13.46,3.89,8.39,21,92.79,40.42,4.08,6.82,3
874,0.85,0.58,11.22,9.32,19.51,9.87,67.85,36.91,10.37,12.21,3
875,1.25,0.78,42.03,3.47,8.54,6.6,35.39,21.14,4.09,5.78,3
876,1.21,0.92,32.06,8.31,14.86,7.99,72.96,18.9,9.49,10.64,3
877,0.81,0.81,25.65,-1.93,-3.37,-1.66,32.67,23.69,-1.2,0.75,3
878,1.42,0.59,50.01,1.52,4.67,5.57,46.08,9.44,1.85,2.19,3
879,0.72,0.65,20.33,1.77,2.42,1.62,57.65,41.38,4.64,14.89,3
880,0.99,0.88,23.34,1.45,2.79,1.89,34.38,45.99,3.08,4.67,3
881,4.77,4.31,83.97,-34.38,-16.77,-71.6,51.61,5.66,-33.91,-21.66,3
882,1.01,0.35,28.96,0.9,3.17,2.54,11.58,4.45,1.49,2.03,3
883,1.81,1.05,44.76,6.11,9.03,421.8,37.36,26.79,6.13,6.61,3
884,1.4,0.68,71.33,-3.06,-5.55,-12.89,16.67,21.44,-2.84,-1.33,3
885,1.18,1.05,37.47,4.7,10.94,9.49,12.03,0,5.25,11.07,3
886,0.5,0.5,18.17,9.47,15.48,4.09,2.77,42.42,12.53,14.62,3
887,1.15,0.83,15.33,4.1,11.57,3.5,45.03,27.63,5.74,6.04,3
888,1.6,1.54,34.82,2.33,8.15,6.82,27.16,0,2.73,5.59,3
889,0.93,0.88,8.66,-0.27,-0.22,0.96,4.93,43.58,6.77,21.82,3
890,1.22,0.66,44.63,3.34,2.84,1.64,0,51.27,8.54,17.07,3
891,0.54,0.16,37.41,0.82,1.55,1.4,9.45,74.43,2.87,9.33,3
892,0.26,0.15,17.39,8.71,6.37,2.1,31.1,61.92,16.62,22.13,3
893,1.33,0.93,29.55,8.45,22.95,78.6,59.56,22.32,8.56,9.66,3
894,0.84,0.45,4.16,12.82,44.19,19.88,7.13,45.8,13.5,15.19,3
895,0.95,0.95,17.72,6.32,8.74,4.69,7.92,19.1,8.04,16.99,3
896,0.49,0.47,37.37,4.34,2.42,1.83,0,30.44,9.55,15.15,3
897,0.7,0.65,30.39,2.85,2.77,1.72,21.49,11.28,6.81,24.95,3
898,1.17,0.86,45.83,2.36,7,84.24,31,0,2.39,3.94,3
899,1.35,1.01,31.84,2.49,6.36,5.71,35.17,15.63,3.03,3.67,3
900,0.79,0.75,33.45,4.82,10.27,11.51,70.39,0,5.28,13.24,3
901,1.14,0.94,28.3,3.13,4.39,2.31,25.83,34.14,5.53,8.76,3
902,0.89,0.79,13.17,7.21,5.61,4.25,45,39.88,9.43,16.72,3
903,1.37,0.76,40.67,0.12,0.41,1.08,17.11,11.43,1.61,1.85,3
904,1.44,0.72,27.03,4.11,11.41,6.36,34.85,40.44,4.87,6.57,3
905,1.19,1.16,42.68,3.57,8.44,6.76,20.8,0,4.19,7.09,3
906,1.52,0.94,46.86,-0.86,-1.23,-0.16,47.45,0,-0.12,1.78,3
907,1.03,0.72,29.42,13.43,9.77,4.83,21.58,0,16.94,19.87,3
908,1.12,0.97,33.71,9.78,4.28,2.75,41.91,0,15.37,23.39,3
909,1.32,0.78,36.42,-5.97,-7.56,-1.31,24.32,0,-3.38,0.21,3
910,1.18,0.67,45.34,8.5,14.89,123.89,21.15,36.89,8.57,10.28,3
911,1.57,1.31,42.58,-2.6,-5.88,-2.84,45.52,48.13,-1.92,-0.18,3
912,1.67,1.67,26.94,7.72,14.61,6.57,13.49,42.24,9.1,10.29,3
913,1.51,0.93,39.37,5.06,7.17,10.12,32.39,24.15,5.61,6.62,3
914,0.65,0.41,34.61,0.62,3.14,1.78,10.74,2.71,1.41,1.71,3
915,2.09,1.74,60.22,-6.85,-6.73,-5.6,36.89,16.24,-5.81,3.02,3
916,0.98,0.85,35.49,9.28,7.53,4.07,25.19,21.05,12.3,21.6,3
917,1.34,1.24,6.16,9.78,13.17,3.42,24.98,0,13.82,17.65,3
918,1.36,0.52,41.54,6.83,10.26,5.49,32.03,13.1,8.36,10.34,3
919,0.77,0.73,2.74,36.9,47.49,80.61,16.93,39.69,37.36,45,3
920,0.93,0.63,40.94,2.54,10.71,7.68,21.03,7.25,2.92,3.17,3
921,1.54,1.11,52.63,-1.4,-2.84,-5.34,47.13,21.34,-1.18,2.27,3
922,1.94,0.8,51.54,-2.1,-1.51,-0.09,22.64,53.53,-0.16,6.13,3
923,1.36,0.85,33.67,10.77,16.64,12.56,59.66,37.14,11.7,13.04,3
924,1.1,1.1,28.2,3.29,9.92,5.48,31.99,16.04,4.03,4.98,3
925,1.85,1.11,34.35,1.4,3.2,2.93,4.02,13.95,2.12,2.48,3
926,1.54,1.1,39.15,4.19,12.67,18.6,43.98,24.06,4.43,5.29,3
927,1.7,1.1,47.89,0.29,0.42,1.17,63.28,18.55,1.99,3.73,3
928,1.62,1.04,51.51,3.04,5.56,5.13,34.66,10.61,3.78,5.82,3
929,2.04,2.04,17.94,2.54,2.06,2.19,3.19,42.92,4.68,6.42,3
930,2.92,2.44,14.22,7.34,2.81,14.76,19.41,32.83,7.88,19.28,3
931,1.19,1.1,33.35,6.05,18.28,7.22,7.71,13.3,7.02,9.57,3
932,1.12,0.79,30.15,12.26,9.97,6.31,20.38,42.3,14.57,20.96,3
933,1.28,0.47,47.59,1.66,2.12,15.7,25.25,7.3,1.77,5.21,3
934,1.63,1.63,10.08,3.41,5.22,19.06,36.78,0,3.6,6.46,3
935,1.16,0.79,32.14,2.76,4.77,2.6,29.02,15.83,4.48,6.75,3
936,1.48,1.06,36.91,8.49,6.35,3.61,48.91,36.32,11.74,15.26,3
937,1.09,0.93,22.54,4.93,8.98,7.19,38.07,26.97,5.73,8.78,3
938,0.65,0.63,13.13,9.75,8.53,20.07,24.54,33.17,10.26,12.78,3
939,2.5,1.16,6.02,-2.19,-3.66,-3.55,42.58,24.03,-1.71,0.81,3
940,1.38,1.04,-3.07,3.87,4.29,11.67,34.03,12.73,4.23,9.28,3
941,2.13,1.51,21.21,-4.08,-8.7,-1.99,34.94,0,-2.71,-1.38,3
942,1.46,1.36,30.84,1.3,3.32,2.23,26.25,14.82,2.36,5.04,3
943,2.57,0.85,33.02,2.58,2.97,2.92,25.79,0,3.93,7.12,3
944,1.02,0.85,3.25,4.04,4.42,2.12,25.25,24.55,7.67,8.64,3
945,2.13,1.59,63.5,-44.03,-24.97,-8.14,34.58,22.19,-39.21,-34.47,3
946,1.25,0.89,8.97,3.76,11.35,7.75,46.84,34.77,4.32,4.43,3
947,0.79,0.76,23,0.4,0.43,1.13,39.72,14.35,3.55,9.91,3
948,0.73,0.73,41.8,-2.79,-4.46,-2.11,12.85,1.39,-1.9,-1.63,3
949,0.99,0.56,22.41,-1.91,-1.92,0.42,39.69,25.58,1.36,9.16,3
950,1.17,0.92,36.81,3.19,5.07,3.08,53.76,29.71,4.73,8.13,3
951,1.58,0.98,10.3,0.17,0.19,1.07,99.25,15.75,2.81,8.11,3
